订单编号,订单日期,发货日期,快递,客户编号,客户名称,客户类型,地区编号,省份,区域,区域经理,产品编号,产品大类,产品小类,品牌,产品名称,产品属性,是否退货,金额,数量,折扣,利润
A001368,2019-05-07,2019-05-12,中通,U12100,余德,小型企业,R00004,广东,中南,范彩,P01422,办公,美术,Binney & Smith,速写本,蓝色,,518.78,3,0.2,187.82
A001368,2019-05-07,2019-05-12,中通,U12100,余德,小型企业,R00004,广东,中南,范彩,P00641,办公,系固,Accos,回形针,整包,,393.12,6,0.0,145.32
A001368,2019-05-07,2019-05-12,中通,U12100,余德,小型企业,R00004,广东,中南,范彩,P01184,办公,收纳,Rogers,盘,蓝色,,863.52,3,0.0,301.98
A001368,2019-05-07,2019-05-12,中通,U12100,余德,小型企业,R00004,广东,中南,范彩,P00755,办公,用品,Fiskars,剪刀,蓝色,,324.24,3,0.0,38.64
A000937,2021-01-08,2021-01-12,圆通,U16390,牛黎明,公司,R00019,北京,华北,殷莲,P01832,办公,标签,Novimex,圆形标签,耐用,,93.24,3,0.0,34.44
A000937,2021-01-08,2021-01-12,圆通,U16390,牛黎明,公司,R00019,北京,华北,殷莲,P00219,办公,装订,Wilson Jones,打孔机,耐用,,412.86,3,0.0,189.84
A002590,2018-12-21,2018-12-24,圆通,U13240,许根基,小型企业,R00015,辽宁,东北,楚杰,P01022,办公,纸张,Green Bar,令,回收,是,553.84,4,0.0,265.44
A000034,2018-01-04,2018-01-09,圆通,U13840,徐虹,公司,R00003,江苏,华东,洪光,P00057,办公,纸张,Green Bar,笔记本,优质,,695.1,5,0.0,333.2
A000034,2018-01-04,2018-01-09,圆通,U13840,徐虹,公司,R00003,江苏,华东,洪光,P01708,家具,椅子,Novimex,摇椅,红色,,3312.04,9,0.4,-552.38
A000034,2018-01-04,2018-01-09,圆通,U13840,徐虹,公司,R00003,江苏,华东,洪光,P01718,家具,椅子,Hon,摇椅,每套两件,,1116.11,3,0.4,-260.65
A002591,2019-05-11,2019-05-18,邮政,U20185,苏升,消费者,R00001,浙江,华东,洪光,P01698,办公,纸张,施乐,羊皮纸,优质,,185.64,3,0.0,60.9
A002582,2021-01-31,2021-02-05,邮政,U10600,贾彩,公司,R00008,山东,华东,洪光,P00847,办公,信封,Ames,局间信封,红色,,454.16,2,0.0,145.32
A002582,2021-01-31,2021-02-05,邮政,U10600,贾彩,公司,R00008,山东,华东,洪光,P01525,办公,收纳,Rogers,文件夹,蓝色,,286.44,2,0.0,137.48
A002582,2021-01-31,2021-02-05,邮政,U10600,贾彩,公司,R00008,山东,华东,洪光,P00186,技术,复印,惠普,传真机,彩色,,2812.88,2,0.0,1153.04
A000008,2019-06-05,2019-06-09,圆通,U13975,毛芯,公司,R00012,安徽,华东,洪光,P00646,办公,系固,OIC,回形针,整包,,202.02,3,0.0,80.64
A000008,2019-06-05,2019-06-09,圆通,U13975,毛芯,公司,R00012,安徽,华东,洪光,P01191,办公,收纳,Tenex,盘,金属,,497.28,2,0.0,193.76
A000547,2021-04-27,2021-04-27,邮政,U18655,钱宁,公司,R00021,青海,西北,杨健,P01039,办公,器具,Cuisinart,炉灶,白色,,5006.68,2,0.0,2202.76
A000146,2021-02-17,2021-02-20,中通,U14125,卢欢悦,小型企业,R00010,河北,华北,殷莲,P00957,办公,标签,Hon,可去除的标签,白色,,143.64,3,0.0,5.46
A000146,2021-02-17,2021-02-20,中通,U14125,卢欢悦,小型企业,R00010,河北,华北,殷莲,P01646,办公,纸张,Enermax,信纸,优质,,659.4,3,0.0,197.82
A000146,2021-02-17,2021-02-20,中通,U14125,卢欢悦,小型企业,R00010,河北,华北,殷莲,P00281,家具,用具,Eldon,灯泡,黑色,,588.0,5,0.0,258.3
A001051,2019-09-20,2019-09-24,邮政,U14050,白鹄,消费者,R00028,内蒙古,华北,殷莲,P00033,技术,电话,三星,办公室电话机,蓝色,,913.08,5,0.4,-608.72
A002411,2019-05-24,2019-05-31,邮政,U10585,涂博,消费者,R00007,黑龙江,东北,楚杰,P01123,家具,用具,Tenex,门挡,耐用,,190.96,1,0.0,53.34
A002411,2019-05-24,2019-05-31,邮政,U10585,涂博,消费者,R00007,黑龙江,东北,楚杰,P01104,办公,用品,Kleencut,美工刀,工业,,507.78,3,0.0,50.4
A002434,2021-09-21,2021-09-24,圆通,U17815,谭乐,消费者,R00010,河北,华北,殷莲,P01887,家具,椅子,Harbour Creations,折叠椅,红色,,913.64,2,0.0,383.6
A002592,2021-12-08,2021-12-11,圆通,U14560,薛健,公司,R00007,黑龙江,东北,楚杰,P01164,家具,用具,Eldon,闹钟,黑色,,527.52,2,0.0,242.48
A002592,2021-12-08,2021-12-11,圆通,U14560,薛健,公司,R00007,黑龙江,东北,楚杰,P00089,办公,装订,Avery,标签,耐用,,73.08,2,0.0,13.72
A002593,2019-06-29,2019-07-04,顺丰,U19345,洪强,公司,R00008,山东,华东,洪光,P01574,技术,复印,Brother,无线传真机,数字化,,3532.2,2,0.0,1306.76
A002593,2019-06-29,2019-07-04,顺丰,U19345,洪强,公司,R00008,山东,华东,洪光,P00477,办公,收纳,Tenex,搁板,工业,,257.32,1,0.0,66.78
A002593,2019-06-29,2019-07-04,顺丰,U19345,洪强,公司,R00008,山东,华东,洪光,P00700,办公,美术,Boston,记号笔,蓝色,,492.24,4,0.0,171.92
A002593,2019-06-29,2019-07-04,顺丰,U19345,洪强,公司,R00008,山东,华东,洪光,P00989,家具,用具,Rubvermaid,框架,优质,,2531.9,5,0.0,151.9
A002385,2018-04-12,2018-04-18,邮政,U17980,葛蔓楚,公司,R00008,山东,华东,洪光,P01419,办公,美术,Stanley,速写本,金属,,1279.32,6,0.0,511.56
A002385,2018-04-12,2018-04-18,邮政,U17980,葛蔓楚,公司,R00008,山东,华东,洪光,P01574,技术,复印,Brother,无线传真机,数字化,,5298.3,3,0.0,1960.14
A002594,2019-09-01,2019-09-06,邮政,U17620,邱丽雪,公司,R00003,江苏,华东,洪光,P01935,办公,装订,Cardinal,装订机盖,耐用,,189.0,5,0.4,-113.4
A002492,2020-03-27,2020-03-31,邮政,U10600,贾彩,公司,R00012,安徽,华东,洪光,P00992,家具,用具,Deflect-O,框架,一包多件,,3082.8,6,0.0,523.32
A002492,2020-03-27,2020-03-31,邮政,U10600,贾彩,公司,R00012,安徽,华东,洪光,P00723,技术,配件,Enermax,记忆卡,可编程,,540.82,1,0.0,102.62
A002492,2020-03-27,2020-03-31,邮政,U10600,贾彩,公司,R00012,安徽,华东,洪光,P01000,家具,用具,Eldon,框架,耐用,,1585.92,3,0.0,538.86
A000094,2021-08-03,2021-08-09,邮政,U16180,常丽华,消费者,R00002,四川,西南,白德伟,P01722,家具,椅子,Harbour Creations,椅垫,红色,,1411.2,7,0.4,-94.08
A000094,2021-08-03,2021-08-09,邮政,U16180,常丽华,消费者,R00002,四川,西南,白德伟,P00298,家具,椅子,Hon,凳子,每套两件,,2787.12,6,0.4,-651.0
A002595,2021-10-19,2021-10-23,邮政,U18955,夏柏,小型企业,R00019,北京,华北,殷莲,P01092,办公,用品,Stiletto,美工刀,锯齿状,,152.46,1,0.0,45.64
A002595,2021-10-19,2021-10-23,邮政,U18955,夏柏,小型企业,R00019,北京,华北,殷莲,P01012,办公,纸张,Enermax,令,回收,,529.76,4,0.0,47.6
A002595,2021-10-19,2021-10-23,邮政,U18955,夏柏,小型企业,R00019,北京,华北,殷莲,P00363,办公,装订,Ibico,订书机,透明,,712.32,3,0.0,327.6
A002595,2021-10-19,2021-10-23,邮政,U18955,夏柏,小型企业,R00019,北京,华北,殷莲,P00327,技术,设备,冲电器,电话,白色,,1989.4,5,0.0,218.4
A002596,2021-09-28,2021-09-29,中通,U15025,雷菊,消费者,R00004,广东,中南,范彩,P01135,技术,复印,佳能,墨水,彩色,,1386.84,2,0.0,124.6
A002596,2021-09-28,2021-09-29,中通,U15025,雷菊,消费者,R00004,广东,中南,范彩,P01055,技术,配件,Enermax,路由器,实惠,,2411.08,2,0.0,554.4
A000012,2021-01-03,2021-01-04,中通,U19630,潘琼,公司,R00017,河南,中南,范彩,P01384,家具,书架,Bush,书库,传统,,1700.16,1,0.0,782.04
A002197,2018-07-26,2018-07-30,邮政,U21310,武廷,消费者,R00020,重庆,西南,白德伟,P01595,家具,用具,Deflect-O,相框,黑色,,726.6,3,0.0,28.98
A002394,2020-01-08,2020-01-12,邮政,U15205,薛君,消费者,R00008,山东,华东,洪光,P01361,家具,书架,Sauder,书架,黑色,,1382.92,2,0.0,622.16
A001372,2019-12-12,2019-12-14,邮政,U10045,巩嫒,公司,R00008,山东,华东,洪光,P01616,办公,系固,OIC,橡皮筋,每包12个,,616.0,8,0.0,227.36
A000399,2020-05-31,2020-06-06,邮政,U12160,邢德伟,消费者,R00012,安徽,华东,洪光,P00501,家具,书架,Safco,搁架,白色,,3719.52,4,0.0,446.32
A000399,2020-05-31,2020-06-06,邮政,U12160,邢德伟,消费者,R00012,安徽,华东,洪光,P00187,技术,复印,惠普,传真机,每套两件,,1399.72,1,0.0,307.86
A000399,2020-05-31,2020-06-06,邮政,U12160,邢德伟,消费者,R00012,安徽,华东,洪光,P00426,家具,椅子,Office Star,扶手椅,红色,,4362.68,2,0.0,1526.84
A000331,2021-11-03,2021-11-08,圆通,U16615,叶立勤,公司,R00007,黑龙江,东北,楚杰,P00335,家具,桌子,Hon,电脑桌,组装,,5183.96,3,0.25,276.26
A000606,2018-11-25,2018-12-01,圆通,U17980,葛蔓楚,公司,R00023,天津,华北,殷莲,P00464,办公,美术,Stanley,钢笔,金属,,158.34,3,0.0,9.24
A000606,2018-11-25,2018-12-01,圆通,U17980,葛蔓楚,公司,R00023,天津,华北,殷莲,P00952,办公,标签,Hon,可去除的标签,红色,,141.12,3,0.0,30.66
A001331,2020-05-02,2020-05-06,邮政,U11395,严诚,公司,R00009,上海,华东,洪光,P01909,技术,电话,三星,智能手机,全尺寸,,1162.28,2,0.0,150.92
A001331,2020-05-02,2020-05-06,邮政,U11395,严诚,公司,R00009,上海,华东,洪光,P01901,技术,电话,思科,智能手机,混合尺寸,,1319.08,2,0.0,580.16
A001621,2018-07-12,2018-07-15,中通,U10975,白婵,公司,R00016,湖北,中南,范彩,P00999,家具,用具,Tenex,框架,一包多件,是,2773.01,9,0.4,415.55
A001621,2018-07-12,2018-07-15,中通,U10975,白婵,公司,R00016,湖北,中南,范彩,P01543,办公,收纳,Smead,文件夹,金属,是,386.4,5,0.0,189.0
A001621,2018-07-12,2018-07-15,中通,U10975,白婵,公司,R00016,湖北,中南,范彩,P01918,办公,装订,Ibico,装订机,透明,是,125.5,3,0.4,-46.28
A001621,2018-07-12,2018-07-15,中通,U10975,白婵,公司,R00016,湖北,中南,范彩,P01572,技术,复印,夏普,无线传真机,彩色,是,7004.26,7,0.4,-4552.88
A001625,2020-05-23,2020-05-26,中通,U15685,贺兰,公司,R00014,吉林,东北,楚杰,P00358,办公,装订,Avery,订书机,回收,,459.2,2,0.0,41.16
A001625,2020-05-23,2020-05-26,中通,U15685,贺兰,公司,R00014,吉林,东北,楚杰,P01583,技术,复印,Brother,无线传真机,红色,,1759.38,1,0.0,316.68
A001625,2020-05-23,2020-05-26,中通,U15685,贺兰,公司,R00014,吉林,东北,楚杰,P00039,办公,纸张,Green Bar,备忘录便条,优质,,395.5,5,0.0,169.4
A001625,2020-05-23,2020-05-26,中通,U15685,贺兰,公司,R00014,吉林,东北,楚杰,P01646,办公,纸张,Enermax,信纸,优质,,879.2,4,0.0,263.76
A001625,2020-05-23,2020-05-26,中通,U15685,贺兰,公司,R00014,吉林,东北,楚杰,P01668,办公,用品,Acme,修剪器,工业,,1078.0,5,0.0,312.2
A002350,2021-01-06,2021-01-12,邮政,U11320,孙诚,消费者,R00001,浙江,华东,洪光,P01785,办公,信封,Jiffy,邮寄品,银色,,923.3,5,0.0,27.3
A002597,2019-09-21,2019-09-25,邮政,U21475,钟伟,小型企业,R00010,河北,华北,殷莲,P00212,办公,信封,GlobeWeis,搭扣信封,回收,,81.2,2,0.0,12.04
A002598,2020-06-15,2020-06-21,邮政,U20485,苏姝,小型企业,R00007,黑龙江,东北,楚杰,P01322,办公,信封,Kraft,商业信封,红色,,372.96,4,0.0,36.96
A002598,2020-06-15,2020-06-21,邮政,U20485,苏姝,小型企业,R00007,黑龙江,东北,楚杰,P00038,办公,纸张,Eaton,备忘录便条,每包12个,,333.76,4,0.0,92.96
A002598,2020-06-15,2020-06-21,邮政,U20485,苏姝,小型企业,R00007,黑龙江,东北,楚杰,P01333,办公,信封,Kraft,商业信封,每套50个,,153.44,2,0.0,47.32
A002598,2020-06-15,2020-06-21,邮政,U20485,苏姝,小型企业,R00007,黑龙江,东北,楚杰,P01523,办公,收纳,Fellowes,文件车,工业,,1286.04,2,0.0,591.36
A001358,2021-04-15,2021-04-19,邮政,U13990,陈虎,消费者,R00003,江苏,华东,洪光,P00744,办公,系固,Stockwell,夹子,混合尺寸,,513.74,11,0.4,-86.86
A001358,2021-04-15,2021-04-19,邮政,U13990,陈虎,消费者,R00003,江苏,华东,洪光,P01832,办公,标签,Novimex,圆形标签,耐用,,93.24,3,0.0,34.44
A001358,2021-04-15,2021-04-19,邮政,U13990,陈虎,消费者,R00003,江苏,华东,洪光,P01679,办公,用品,Elite,修剪器,蓝色,,583.38,5,0.4,-262.92
A001358,2021-04-15,2021-04-19,邮政,U13990,陈虎,消费者,R00003,江苏,华东,洪光,P01709,家具,椅子,Harbour Creations,摇椅,可调,,837.65,2,0.4,-390.99
A001358,2021-04-15,2021-04-19,邮政,U13990,陈虎,消费者,R00003,江苏,华东,洪光,P01868,办公,标签,Hon,运输标签,耐用,,164.64,3,0.0,80.64
A002561,2020-05-27,2020-05-29,中通,U12625,孙辉,小型企业,R00010,河北,华北,殷莲,P00287,家具,用具,Rubvermaid,灯泡,黑色,是,439.6,5,0.0,65.8
A002599,2019-03-09,2019-03-11,邮政,U16975,顾莲,小型企业,R00015,辽宁,东北,楚杰,P00069,办公,纸张,施乐,笔记本,回收,,858.48,7,0.0,325.36
A002599,2019-03-09,2019-03-11,邮政,U16975,顾莲,小型企业,R00015,辽宁,东北,楚杰,P00915,办公,用品,Kleencut,开信刀,蓝色,,303.07,4,0.4,-161.73
A002599,2019-03-09,2019-03-11,邮政,U16975,顾莲,小型企业,R00015,辽宁,东北,楚杰,P00558,家具,书架,Safco,柜,白色,,4318.27,9,0.4,-2159.39
A002599,2019-03-09,2019-03-11,邮政,U16975,顾莲,小型企业,R00015,辽宁,东北,楚杰,P00543,家具,书架,Bush,古典书架,白色,,3487.68,3,0.4,-2034.48
A002599,2019-03-09,2019-03-11,邮政,U16975,顾莲,小型企业,R00015,辽宁,东北,楚杰,P00306,家具,椅子,Novimex,凳子,可调,,2337.3,5,0.4,194.6
A002599,2019-03-09,2019-03-11,邮政,U16975,顾莲,小型企业,R00015,辽宁,东北,楚杰,P00851,办公,信封,Cameo,局间信封,银色,,232.54,1,0.0,76.72
A001486,2019-04-01,2019-04-07,邮政,U16750,付立,消费者,R00003,江苏,华东,洪光,P01209,家具,桌子,Chromcraft,培训桌,长方形,是,525.39,1,0.6,-748.75
A001486,2019-04-01,2019-04-07,邮政,U16750,付立,消费者,R00003,江苏,华东,洪光,P00181,技术,复印,佳能,传真机,彩色,是,4477.62,5,0.4,-0.28
A001649,2021-09-16,2021-09-21,中通,U20695,孔松,公司,R00022,广西,中南,范彩,P00090,办公,装订,Acco,标签,透明,,75.04,2,0.0,35.0
A001649,2021-09-16,2021-09-21,中通,U20695,孔松,公司,R00022,广西,中南,范彩,P01397,技术,配件,Enermax,鼠标,实惠,,1316.14,7,0.0,328.3
A002600,2019-06-18,2019-06-24,邮政,U14185,汤欢悦,消费者,R00002,四川,西南,白德伟,P00616,办公,美术,Boston,画布,金属,,307.44,6,0.8,-922.32
A002600,2019-06-18,2019-06-24,邮政,U14185,汤欢悦,消费者,R00002,四川,西南,白德伟,P01446,办公,收纳,Rogers,锁柜,工业,,989.8,1,0.0,346.36
A002600,2019-06-18,2019-06-24,邮政,U14185,汤欢悦,消费者,R00002,四川,西南,白德伟,P01721,家具,椅子,SAFCO,椅垫,红色,,334.99,2,0.4,-106.29
A000872,2020-06-19,2020-06-22,圆通,U17800,倪乐,小型企业,R00013,甘肃,西北,杨健,P01380,家具,书架,Dania,书库,白色,,3065.33,3,0.4,-357.67
A000872,2020-06-19,2020-06-22,圆通,U17800,倪乐,小型企业,R00013,甘肃,西北,杨健,P01371,家具,书架,Bush,书库,金属,,6111.5,6,0.4,-3259.54
A000872,2020-06-19,2020-06-22,圆通,U17800,倪乐,小型企业,R00013,甘肃,西北,杨健,P01186,办公,收纳,Fellowes,盘,蓝色,,535.64,2,0.0,122.92
A000872,2020-06-19,2020-06-22,圆通,U17800,倪乐,小型企业,R00013,甘肃,西北,杨健,P01584,技术,复印,Brother,无线传真机,每套两件,,5303.34,5,0.4,-1502.76
A002601,2021-09-09,2021-09-14,邮政,U11470,陈忠,公司,R00003,江苏,华东,洪光,P00390,技术,电话,苹果,耳机,混合尺寸,,426.22,2,0.4,-120.9
A002602,2019-02-24,2019-02-25,中通,U12280,方栋,消费者,R00022,广西,中南,范彩,P01113,家具,用具,Deflect-O,门挡,黑色,,205.1,1,0.0,16.38
A002602,2019-02-24,2019-02-25,中通,U12280,方栋,消费者,R00022,广西,中南,范彩,P00235,办公,装订,Avery,打孔机,耐用,,137.06,1,0.0,2.66
A002602,2019-02-24,2019-02-25,中通,U12280,方栋,消费者,R00022,广西,中南,范彩,P00830,办公,器具,Cuisinart,搅拌机,白色,,607.88,2,0.0,139.72
A002602,2019-02-24,2019-02-25,中通,U12280,方栋,消费者,R00022,广西,中南,范彩,P01395,技术,配件,Memorex,鼠标,实惠,,394.38,3,0.0,153.72
A002603,2020-07-04,2020-07-05,中通,U17350,冯丽丽,消费者,R00015,辽宁,东北,楚杰,P00908,办公,用品,Acme,开信刀,蓝色,,169.18,2,0.4,-64.9
A002525,2021-08-31,2021-09-01,中通,U19300,龙谦,消费者,R00013,甘肃,西北,杨健,P00414,家具,用具,Advantus,分层置放架,黑色,,221.51,3,0.4,-22.51
A002525,2021-08-31,2021-09-01,中通,U19300,龙谦,消费者,R00013,甘肃,西北,杨健,P00614,办公,美术,Binney & Smith,画布,整包,,144.56,3,0.8,-433.78
A002525,2021-08-31,2021-09-01,中通,U19300,龙谦,消费者,R00013,甘肃,西北,杨健,P01503,办公,器具,Breville,微波炉,黑色,,2529.58,3,0.4,-1644.38
A002525,2021-08-31,2021-09-01,中通,U19300,龙谦,消费者,R00013,甘肃,西北,杨健,P00957,办公,标签,Hon,可去除的标签,白色,,143.64,3,0.0,5.46
A002604,2019-06-20,2019-06-22,圆通,U15685,贺兰,公司,R00016,湖北,中南,范彩,P00263,办公,用品,Fiskars,大剪刀,钢,,131.71,1,0.4,-46.23
A002604,2019-06-20,2019-06-22,圆通,U15685,贺兰,公司,R00016,湖北,中南,范彩,P00177,技术,复印,Hewlett,传真机,数字化,,4473.84,5,0.4,-1044.26
A002604,2019-06-20,2019-06-22,圆通,U15685,贺兰,公司,R00016,湖北,中南,范彩,P01321,办公,信封,Cameo,商业信封,每套50个,,79.1,1,0.0,37.94
A002604,2019-06-20,2019-06-22,圆通,U15685,贺兰,公司,R00016,湖北,中南,范彩,P00789,技术,配件,SanDisk,键盘,耐用,,686.2,3,0.4,-423.44
A002604,2019-06-20,2019-06-22,圆通,U15685,贺兰,公司,R00016,湖北,中南,范彩,P01022,办公,纸张,Green Bar,令,回收,,830.76,6,0.0,398.16
A000747,2021-08-07,2021-08-13,圆通,U14965,王敬,公司,R00008,山东,华东,洪光,P00290,家具,用具,Deflect-O,灯泡,耐用,,224.28,3,0.0,8.82
A000747,2021-08-07,2021-08-13,圆通,U14965,王敬,公司,R00008,山东,华东,洪光,P01133,技术,复印,佳能,墨水,每套两件,,1373.4,2,0.0,494.2
A000747,2021-08-07,2021-08-13,圆通,U14965,王敬,公司,R00008,山东,华东,洪光,P01144,技术,复印,惠普,墨水,数字化,,2994.6,5,0.0,1167.6
A000747,2021-08-07,2021-08-13,圆通,U14965,王敬,公司,R00008,山东,华东,洪光,P00209,办公,信封,Jiffy,搭扣信封,银色,,101.92,2,0.0,16.24
A000336,2020-10-28,2020-11-02,邮政,U21835,余雯,消费者,R00022,广西,中南,范彩,P00890,技术,设备,StarTech,卡片打印机,多色,,6867.0,9,0.0,3158.82
A001000,2021-06-27,2021-06-28,邮政,U13405,薛光,消费者,R00008,山东,华东,洪光,P01737,家具,椅子,Office Star,椅垫,红色,是,307.16,1,0.0,12.18
A001159,2018-07-16,2018-07-23,邮政,U16165,吴磊,公司,R00013,甘肃,西北,杨健,P01767,办公,美术,Boston,荧光笔,金属,,56.36,3,0.8,-157.84
A002605,2020-08-08,2020-08-12,邮政,U11740,严聪,消费者,R00011,福建,华东,洪光,P00431,家具,椅子,Novimex,扶手椅,每套两件,,6442.8,3,0.0,1094.94
A002605,2020-08-08,2020-08-12,邮政,U11740,严聪,消费者,R00011,福建,华东,洪光,P01222,技术,设备,松下,喷墨打印机,白色,,2898.0,2,0.0,956.2
A002605,2020-08-08,2020-08-12,邮政,U11740,严聪,消费者,R00011,福建,华东,洪光,P00223,办公,装订,Acco,打孔机,透明,,690.2,5,0.0,158.2
A001592,2021-01-25,2021-01-30,圆通,U16675,薛立伟,公司,R00015,辽宁,东北,楚杰,P00721,技术,配件,Enermax,记忆卡,实惠,,640.58,2,0.4,-128.3
A001592,2021-01-25,2021-01-30,圆通,U16675,薛立伟,公司,R00015,辽宁,东北,楚杰,P00369,办公,装订,Wilson Jones,订书机,耐用,,282.58,2,0.4,-18.98
A001592,2021-01-25,2021-01-30,圆通,U16675,薛立伟,公司,R00015,辽宁,东北,楚杰,P01430,办公,收纳,Smead,锁柜,单宽度,,5556.6,6,0.0,444.36
A002559,2020-03-21,2020-03-25,中通,U15325,常康,公司,R00003,江苏,华东,洪光,P00357,办公,装订,Cardinal,订书机,透明,,689.22,5,0.4,-310.38
A001015,2019-07-13,2019-07-20,邮政,U20080,邱升,消费者,R00003,江苏,华东,洪光,P01722,家具,椅子,Harbour Creations,椅垫,红色,,604.8,3,0.4,-40.32
A001015,2019-07-13,2019-07-20,邮政,U20080,邱升,消费者,R00003,江苏,华东,洪光,P01620,办公,系固,Accos,橡皮筋,混合尺寸,,158.26,4,0.4,-79.18
A001015,2019-07-13,2019-07-20,邮政,U20080,邱升,消费者,R00003,江苏,华东,洪光,P00965,办公,标签,Smead,可去除的标签,可调,,78.4,2,0.0,33.6
A001015,2019-07-13,2019-07-20,邮政,U20080,邱升,消费者,R00003,江苏,华东,洪光,P00078,办公,装订,Wilson Jones,标签,耐用,,111.3,5,0.4,-56.0
A000726,2020-03-04,2020-03-10,邮政,U17365,李丽丽,消费者,R00007,黑龙江,东北,楚杰,P01495,办公,器具,Cuisinart,微波炉,白色,,5163.2,4,0.0,516.32
A001163,2021-01-20,2021-01-25,邮政,U21685,范雯,小型企业,R00014,吉林,东北,楚杰,P00887,家具,桌子,Chromcraft,咖啡桌,黑色,,2804.45,3,0.25,-374.12
A001163,2021-01-20,2021-01-25,邮政,U21685,范雯,小型企业,R00014,吉林,东北,楚杰,P01286,家具,椅子,Novimex,沙滩椅,可调,,1130.5,5,0.0,22.4
A001163,2021-01-20,2021-01-25,邮政,U21685,范雯,小型企业,R00014,吉林,东北,楚杰,P01216,技术,设备,松下,喷墨打印机,耐用,,7284.9,5,0.0,291.2
A001163,2021-01-20,2021-01-25,邮政,U21685,范雯,小型企业,R00014,吉林,东北,楚杰,P00148,技术,电话,摩托罗拉,充电器,蓝色,,2999.22,1,0.0,329.84
